page,section,current_file,media_type,dimensions,weight_kb,related_text,what_text_claims,what_media_shows,correspondence_0_5,deception_risk,technical_quality,repetition_count,distinct_contexts,needs_replacement,required_source,stock_allowed,real_media_required,recommended_action,issue_codes,origin,languages
real-estate/index.html,s02 [empty-section],(ninguno),missing,n/a,0,"Seccion de 412 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=412px, 1920x1080=412px, 390x844=418px, 768x1024=387px",Bloque narrativo 's02' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/index.html,s03 [empty-section],(ninguno),missing,n/a,0,"Seccion de 452 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=452px, 1920x1080=452px, 390x844=458px, 768x1024=427px",Bloque narrativo 's03' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/index.html,s05 [empty-section],(ninguno),missing,n/a,0,"Seccion de 472 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 390x844=472px",Bloque narrativo 's05' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/index.html,s06 [empty-section],(ninguno),missing,n/a,0,"Seccion de 429 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=429px, 1920x1080=429px, 390x844=404px, 768x1024=404px",Bloque narrativo 's06' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/index.html,s07 [empty-section],(ninguno),missing,n/a,0,"Seccion de 462 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 390x844=462px",Bloque narrativo 's07' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/index.html,s08 [empty-section],(ninguno),missing,n/a,0,"Seccion de 474 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 390x844=474px",Bloque narrativo 's08' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/index.html,s10 [empty-section],(ninguno),missing,n/a,0,"Seccion de 544 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 390x844=544px",Bloque narrativo 's10' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/index.html,s11 [empty-section],(ninguno),missing,n/a,0,"Seccion de 412 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=412px, 1920x1080=412px, 390x844=484px, 768x1024=387px",Bloque narrativo 's11' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/index.html,s12 [empty-section],(ninguno),missing,n/a,0,"Seccion de 500 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=500px, 1920x1080=500px, 390x844=471px, 768x1024=410px",Bloque narrativo 's12' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
real-estate/private-properties/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
real-estate/private-properties/pp-casa-tulum/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
real-estate/private-properties/pp-penthouse-london/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
real-estate/private-properties/pp-samana-island/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
real-estate/private-properties/pp-villa-como/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
real-estate/private-properties/pp-villa-dubai/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
real-estate/private-properties/pp-villa-marbella/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,(root) [data-src-bg],assets/img/video-bg-5.jpg,background,1416x650,355,"XARU HOME Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality assets, curated worldwide. Private Properties Villas & mansions Castles, haciendas & estates Private i",Discover the Perfect Harmony of Luxury and Comfort,Fondo de bloque de video de la plantilla.,2,medio,"OK (1416x650, 355 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_about [img],assets/img/about-img-3.jpg,image,864x975,307,Virtual Property Tour You can visit virtually from home Discover XARU HOME Offers Explore countless property options,Virtual Property Tour,Interior residencial de stock.,2,medio,"OK (864x975, 307 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global luxury real estate, one structure — from acquisition to relocation, worldwide. Explore Properties Investment & Funds Developers Relocation Projects Company About Digital Assets Contact Newsletter XARU HOME — a NEX",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_gallery_list [img],assets/img/kitchen.jpg,image,1044x684,211,Kitchen Bed Room Kitchen Drowing Room,Kitchen,Cocina de stock.,2,medio,"OK (1044x684, 211 KB)",8,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_gallery_list [img],assets/img/bed-room.jpg,image,1044x684,203,Kitchen Bed Room Kitchen Drowing Room,Bed Room,Dormitorio de stock.,2,medio,"OK (1044x684, 203 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_gallery_list [img],assets/img/drowing-room.jpg,image,1044x684,200,Kitchen Bed Room Kitchen Drowing Room,Drowing Room,Salon de stock.,2,medio,"OK (1044x684, 200 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_gray_bg [img],assets/img/contact-img-1.jpg,image,864x825,180,Get in Touch to Schedule Your Property Visit Today Submit Now,Get in Touch to Schedule Your Property Visit Today,Imagen de stock de contacto.,2,medio,"OK (864x825, 180 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_primary_bg [data-src-bg],assets/img/counter-bg-1.jpg,background,1920x500,129,"$ B+ We’ve successfully sold properties across the globe. % We're pleased to offer affordable loan options. K+ We're proud to have over 20,000 satisfied clients",We’ve successfully sold properties across the globe.,Fondo de stock del contador de cifras.,2,medio,"OK (1920x500, 129 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_primary_bg [data-src-bg],assets/img/hero-bg-3.jpg,background,1920x1005,328,"Durable and thoughtfully crafted housing solutions for lasting comfort Modern Open Floor Plan A spacious, versatile layout seamlessly connects the living, dining, and kitchen areas, offering comfort and functionality. Go",Durable and thoughtfully crafted housing solutions for lasting comfort,Fondo de la plantilla.,2,medio,"OK (1920x1005, 328 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_slider [data-src-bg],assets/img/hero-bg-10.jpg,background,1920x1007,229,"Discover the Perfect Harmony of Luxury and Comfort Immerse yourself in a space where luxury meets comfort, crafted to offer an unparalleled living experience.",Discover the Perfect Harmony of Luxury and Comfort,Fondo de heroe de la plantilla.,2,medio,"OK (1920x1007, 229 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_slider [data-src-bg],assets/img/hero-bg-11.jpg,background,1908x1007,292,"Discover the Perfect Harmony of Luxury and Comfort Immerse yourself in a space where luxury meets comfort, crafted to offer an unparalleled living experience.",Discover the Perfect Harmony of Luxury and Comfort,Fondo de heroe de la plantilla.,2,medio,"OK (1908x1007, 292 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_slider [data-src-bg],assets/img/hero-bg-2.jpg,background,1920x910,407,"Discover the Perfect Harmony of Luxury and Comfort Immerse yourself in a space where luxury meets comfort, crafted to offer an unparalleled living experience.",Discover the Perfect Harmony of Luxury and Comfort,Fondo de heroe de la plantilla.,2,medio,"OK (1920x910, 407 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
single-property-v1.html,cs_slider [img],assets/img/text-logo.svg,svg,n/a,12,"Discover the Perfect Harmony of Luxury and Comfort Immerse yourself in a space where luxury meets comfort, crafted to offer an unparalleled living experience.",Discover the Perfect Harmony of Luxury and Comfort,Insignia circular de la plantilla con el texto 'VISIT OUR LUXURY PROPERTY'. Marca ajena a XARU.,2,medio,n/a,12,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,"RETIRAR insignia 'VISIT OUR LUXURY PROPERTY': es marca de la plantilla, ajena a XARU.",DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|WRONG_SUBJECT,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
about-us.html,(head) [favicon],assets/img/xaru/favicons/favicon.ico,favicon,16x16,1,,(bloque sin titulo),Favicon ICO 16x16.,5,bajo,"OK (16x16, 1 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
about-us.html,(head) [favicon],assets/img/xaru/favicons/icon-32.png,favicon,32x32,2,,(bloque sin titulo),Icono 32.,5,bajo,"OK (32x32, 2 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
about-us.html,(head) [favicon],assets/img/xaru/favicons/icon-16.png,favicon,16x16,1,,(bloque sin titulo),Icono 16.,5,bajo,"OK (16x16, 1 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
about-us.html,(head) [favicon],assets/img/xaru/favicons/icon-180.png,favicon,180x180,13,,(bloque sin titulo),Icono apple-touch 180.,5,bajo,"OK (180x180, 13 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
about-us.html,(root) [img],assets/img/xaru/monogram_gold_160.png,image,160x217,22,"XARU HOME Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality assets, curated worldwide. Private Properties Villas & mansions Castles, haciendas & estates Private i",The Company,Monograma XARU dorado.,5,bajo,"OK (160x217, 22 KB)",184,46,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
about-us.html,cs_footer [img],assets/img/xaru/lockup_white_360.png,image,360x393,27,"Global luxury real estate, one structure — from acquisition to relocation, worldwide.",Explore,Lockup XARU HOME blanco (footer).,5,bajo,"OK (360x393, 27 KB)",184,20,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
about-us.html,cs_site_header [img],assets/img/xaru/wordmark_gold_360.png,image,360x147,30,"Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality assets, curated worldwide. Private Properties Villas & mansions Castles, haciendas & estates Private islands Bra","Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality as",Wordmark XARU HOME dorado.,5,bajo,"OK (360x147, 30 KB)",184,20,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
about-us.html,cs_slider [img],assets/img/icons/quote-right.svg,svg,n/a,1,"Working with them was an incredible experience! They made the entire process of buying my new home seamless and stress-free. The team was professional, responsive, and genuinely cared about my needs.",Michael Williams,Icono de comilla.,4,bajo,n/a,16,3,sí,Sistema iconografico XARU,sí,no,Sustituir por pictograma vectorial propio de XARU en la fase de rediseño.,LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
about-us.html,cs_slider [img],assets/img/icons/quote-right.svg,svg,n/a,1,"Working with them was an incredible experience! They made the entire process of buying my new home seamless and stress-free. The team was professional, responsive, and genuinely cared about my needs.",Sarah Thomas,Icono de comilla.,4,bajo,n/a,16,3,sí,Sistema iconografico XARU,sí,no,Sustituir por pictograma vectorial propio de XARU en la fase de rediseño.,LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
about-us.html,cs_slider [img],assets/img/icons/quote-right.svg,svg,n/a,1,"Working with them was an incredible experience! They made the entire process of buying my new home seamless and stress-free. The team was professional, responsive, and genuinely cared about my needs.",David Martinez,Icono de comilla.,4,bajo,n/a,16,3,sí,Sistema iconografico XARU,sí,no,Sustituir por pictograma vectorial propio de XARU en la fase de rediseño.,LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
agents-list.html,(head) [favicon],assets/img/xaru/favicons/favicon.ico,favicon,16x16,1,,(bloque sin titulo),Favicon ICO 16x16.,5,bajo,"OK (16x16, 1 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
agents-list.html,(head) [favicon],assets/img/xaru/favicons/icon-32.png,favicon,32x32,2,,(bloque sin titulo),Icono 32.,5,bajo,"OK (32x32, 2 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
agents-list.html,(head) [favicon],assets/img/xaru/favicons/icon-16.png,favicon,16x16,1,,(bloque sin titulo),Icono 16.,5,bajo,"OK (16x16, 1 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
agents-list.html,(head) [favicon],assets/img/xaru/favicons/icon-180.png,favicon,180x180,13,,(bloque sin titulo),Icono apple-touch 180.,5,bajo,"OK (180x180, 13 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
agents-list.html,(root) [img],assets/img/xaru/monogram_gold_160.png,image,160x217,22,"XARU HOME Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality assets, curated worldwide. Private Properties Villas & mansions Castles, haciendas & estates Private i",Property Agents,Monograma XARU dorado.,5,bajo,"OK (160x217, 22 KB)",184,46,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
agents-list.html,cs_footer [img],assets/img/xaru/lockup_white_360.png,image,360x393,27,"Global luxury real estate, one structure — from acquisition to relocation, worldwide.",Explore,Lockup XARU HOME blanco (footer).,5,bajo,"OK (360x393, 27 KB)",184,20,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
agents-list.html,cs_site_header [img],assets/img/xaru/wordmark_gold_360.png,image,360x147,30,"Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality assets, curated worldwide. Private Properties Villas & mansions Castles, haciendas & estates Private islands Bra","Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality as",Wordmark XARU HOME dorado.,5,bajo,"OK (360x147, 30 KB)",184,20,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog-details.html,(head) [favicon],assets/img/xaru/favicons/favicon.ico,favicon,16x16,1,,(bloque sin titulo),Favicon ICO 16x16.,5,bajo,"OK (16x16, 1 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog-details.html,(head) [favicon],assets/img/xaru/favicons/icon-32.png,favicon,32x32,2,,(bloque sin titulo),Icono 32.,5,bajo,"OK (32x32, 2 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog-details.html,(head) [favicon],assets/img/xaru/favicons/icon-16.png,favicon,16x16,1,,(bloque sin titulo),Icono 16.,5,bajo,"OK (16x16, 1 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog-details.html,(head) [favicon],assets/img/xaru/favicons/icon-180.png,favicon,180x180,13,,(bloque sin titulo),Icono apple-touch 180.,5,bajo,"OK (180x180, 13 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog-details.html,(root) [img],assets/img/xaru/monogram_gold_160.png,image,160x217,22,"XARU HOME Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality assets, curated worldwide. Private Properties Villas & mansions Castles, haciendas & estates Private i",Categories,Monograma XARU dorado.,5,bajo,"OK (160x217, 22 KB)",184,46,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog-details.html,cs_footer [img],assets/img/xaru/lockup_white_360.png,image,360x393,27,"Global luxury real estate, one structure — from acquisition to relocation, worldwide.",Explore,Lockup XARU HOME blanco (footer).,5,bajo,"OK (360x393, 27 KB)",184,20,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog-details.html,cs_site_header [img],assets/img/xaru/wordmark_gold_360.png,image,360x147,30,"Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality assets, curated worldwide. Private Properties Villas & mansions Castles, haciendas & estates Private islands Bra","Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality as",Wordmark XARU HOME dorado.,5,bajo,"OK (360x147, 30 KB)",184,20,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog.html,(head) [favicon],assets/img/xaru/favicons/favicon.ico,favicon,16x16,1,,(bloque sin titulo),Favicon ICO 16x16.,5,bajo,"OK (16x16, 1 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog.html,(head) [favicon],assets/img/xaru/favicons/icon-32.png,favicon,32x32,2,,(bloque sin titulo),Icono 32.,5,bajo,"OK (32x32, 2 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog.html,(head) [favicon],assets/img/xaru/favicons/icon-16.png,favicon,16x16,1,,(bloque sin titulo),Icono 16.,5,bajo,"OK (16x16, 1 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
blog.html,(head) [favicon],assets/img/xaru/favicons/icon-180.png,favicon,180x180,13,,(bloque sin titulo),Icono apple-touch 180.,5,bajo,"OK (180x180, 13 KB)",48,12,no,No aplica,n/a,no,"Conservar. Activo de marca propia, conforme.",OK,Marca propia XARU (vectorizado del logo del cliente),en|es|ar|zh
